flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.225-192.168.21.70-41446-80,192.168.21.225,192.168.21.70,41446,80,1718,955,763,119800691.0,0.7989528795811518,0,0,960,1718,0,0,0,0,1719309723088968.0,1719309842889659.0,0,0,0,0,8.0133093723e-06,3.9899602916e-06,4.0233490806e-06,0.0006125173351462,0.0002633373792476,0.0003491799558985,1,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,46,23,23,119993478.0,1.0,0,0,24,46,0,0,0,0,1682675418966000.0,1682675538959478.0,0,0,0,0,2.000108705908166e-07,1.000054352954083e-07,1.000054352954083e-07,2.87682302199e-05,3.7502038235e-06,2.50180263964e-05,6,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,113,53,60,99875920.0,1.1320754716981132,0,0,61,113,0,0,0,0,1683797136505011.0,1683797236380931.0,0,0,0,0,6.107578283133712e-07,3.00372702449199e-07,3.1038512586417225e-07,6.65926281329e-05,5.43274094496e-05,1.22652186833e-05,4,4,0,53,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,10,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,119960080.0,1.0416666666666667,0,0,24,49,0,0,0,0,1682532666043014.0,1682532786003094.0,0,0,0,0,2.000665554741211e-07,1.0003327773706053e-07,1.0003327773706053e-07,3.40446588565e-05,4.2847587297e-06,2.97599001267e-05,4,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,100,52,48,117717394.0,0.9230769230769232,0,0,53,100,0,0,0,0,1683748153198037.0,1683748270915431.0,0,0,0,0,4.502308299485461e-07,2.2086795431438118e-07,2.2936287563416498e-07,4.47597404339e-05,3.64262226192e-05,8.3335178147e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41390-80,192.168.21.225,192.168.21.70,41390,80,1730,955,775,119787483.0,0.8115183246073299,0,0,957,1730,0,0,0,0,1719313563087779.0,1719313682875262.0,0,0,0,0,7.9891485824e-06,3.9904002323e-06,3.99874835e-06,0.0006110822113191,0.0002633664153374,0.0003477157959817,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-35151-80,192.168.21.225,192.168.21.70,35151,80,11,6,5,30174.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082171158481.0,1719082171188655.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41488-80,192.168.21.225,192.168.21.70,41488,80,1664,947,717,119712623.0,0.7571277719112989,0,0,958,1664,0,0,0,0,1719308883170872.0,1719309002883495.0,0,0,0,0,8.0024977817e-06,3.9928955528e-06,4.0096022288e-06,0.0006121910803006,0.0002635311064899,0.0003486599738107,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41654,192.168.21.70,192.168.21.225,80,41654,1713,756,957,119938308.0,1.2658730158730158,0,0,957,1713,0,0,0,0,1719310683150502.0,1719310803088810.0,0,0,0,0,7.9791020563e-06,3.9853822183e-06,3.993719838e-06,0.0006104888523189,0.0003467282529948,0.0002637605993241,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41424-80,192.168.21.225,192.168.21.70,41424,80,1721,948,773,119795813.0,0.8154008438818565,0,0,963,1721,0,0,0,0,1719307923049433.0,1719308042845246.0,0,0,0,0,8.03867828e-06,3.9901227599e-06,4.04855552e-06,0.0006147209836123,0.0002633481021577,0.0003513728814545,1,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,45,22,23,109748314.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682523066241829.0,1682523175990143.0,0,0,0,0,2.0957041763757763e-07,1.0022933017449361e-07,1.0934108746308397e-07,3.13626685873e-05,4.0273967215e-06,2.73352718657e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41582-80,192.168.21.225,192.168.21.70,41582,80,1724,956,768,119829737.0,0.803347280334728,0,0,957,1724,0,0,0,0,1719309843135728.0,1719309962965465.0,0,0,0,0,7.9863314729e-06,3.9889931495e-06,3.9973383234e-06,0.0006108667333551,0.0002632735478673,0.0003475931854878,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1681,951,730,119816057.0,0.7676130389064143,0,0,957,1681,0,0,0,0,1719311763168878.0,1719311882984935.0,0,0,0,0,7.9872433124e-06,3.9894485928e-06,3.9977947196e-06,0.000610936479073,0.0002633036071283,0.0003476328719447,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,116,59,57,107909402.0,0.9661016949152542,0,0,61,116,0,0,0,0,1683787709300798.0,1683787817210200.0,0,0,0,0,5.652890190235695e-07,2.6874395986366415e-07,2.9654505915990533e-07,6.06805327305e-05,1.02493386072e-05,5.04311941233e-05,4,3,0,54,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-47062,192.168.21.70,192.168.21.128,80,47062,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682643516699052.0,1682643516699052.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41714-80,192.168.21.225,192.168.21.70,41714,80,11,6,5,21767.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082980481633.0,1719082980503400.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,47,22,25,116711618.0,1.1363636363636365,0,0,25,47,0,0,0,0,1682585609325549.0,1682585726037167.0,0,0,0,0,2.1420318241154025e-07,1.0281752755753933e-07,1.1138565485400095e-07,3.50436406425e-05,4.4040174303e-06,3.06396232121e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41188-80,192.168.21.225,192.168.21.70,41188,80,1722,956,766,119843982.0,0.801255230125523,0,0,957,1722,0,0,0,0,1719312002998900.0,1719312122842882.0,0,0,0,0,7.9853821946e-06,3.9885190063e-06,3.9968631883e-06,0.0006107941239802,0.000263242254417,0.0003475518695632,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,40,20,20,112080685.0,1.0,0,0,21,40,0,0,0,0,1682595024688681.0,1682595136769366.0,0,0,0,0,1.8736502190364025e-07,8.922143900173346e-08,9.814358290190681e-08,2.49641586326e-05,3.3190375308e-06,2.16451211018e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-60970,192.168.21.70,192.168.21.128,80,60970,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682615031101116.0,1682615031101116.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-49450-80,192.168.21.225,192.168.21.70,49450,80,11,6,5,8374.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082692191614.0,1719082692199988.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-33388-80,192.168.21.128,192.168.21.70,33388,80,28,9,19,25674261.0,2.111111111111111,3,0,17,26,0,0,0,0,1682621086160178.0,1682621111834439.0,1,0,0,0,5.842427168595038e-07,1.5579805782920102e-07,4.284446590303028e-07,0.0001817384344577,2.22791222695e-05,0.0001594593121881,0,0,0,15,0,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,124,63,61,115652831.0,0.9682539682539684,0,0,65,124,0,0,0,0,1683671741416593.0,1683671857069424.0,0,0,0,0,5.620268819878694e-07,2.766901572863357e-07,2.853367247015337e-07,5.85372614008e-05,4.85591226037e-05,9.9781387971e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,47,22,25,119952097.0,1.1363636363636365,0,0,24,47,0,0,0,0,1682532306051426.0,1682532426003523.0,0,0,0,0,2.000798702168584e-07,1.0003993510842917e-07,1.0003993510842917e-07,3.40469245819e-05,4.2850438871e-06,2.97618806947e-05,4,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41110-80,192.168.21.225,192.168.21.70,41110,80,1719,950,769,119623167.0,0.8094736842105263,0,0,957,1719,0,0,0,0,1719306963083041.0,1719307082706208.0,0,0,0,0,8.0001225849e-06,3.9875219153e-06,4.0126006695e-06,0.0006114200270253,0.0002631764464152,0.0003482435806101,1,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.140-192.168.21.70-44124-80,192.168.21.140,192.168.21.70,44124,80,15,8,7,60115155.0,0.875,0,0,9,15,0,0,0,0,1719083161764735.0,1719083221879890.0,0,0,0,0,8.317370220537566e-08,3.3269480882150264e-08,4.99042213232254e-08,3.659642897036529e-07,1.9961688529290162e-07,1.6634740441075133e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41074-80,192.168.21.225,192.168.21.70,41074,80,1740,953,787,119605823.0,0.825813221406086,0,0,955,1740,0,0,0,0,1719307683037131.0,1719307802642954.0,0,0,0,0,7.9845610861e-06,3.9881001445e-06,3.9964609415e-06,0.0006107311347207,0.0002632146095428,0.0003475165251778,0,0,0,955,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-41072,192.168.21.70,192.168.21.128,80,41072,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682666145057768.0,1682666145057768.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,111563819.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682584889345714.0,1682585000909533.0,0,0,0,0,2.2408698648080522e-07,1.0756175351078653e-07,1.1652523297001873e-07,3.66606309882e-05,4.607228442e-06,3.20534025462e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41224-80,192.168.21.225,192.168.21.70,41224,80,1693,958,735,119764704.0,0.767223382045929,0,0,959,1693,0,0,0,0,1719311523100301.0,1719311642865005.0,0,0,0,0,8.0073675128e-06,3.9911591982e-06,4.0162083145e-06,0.0006119749605025,0.000263416507087,0.0003485584534154,1,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-53163-80,192.168.21.225,192.168.21.70,53163,80,11,6,5,18935.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082054283366.0,1719082054302301.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,15,8,7,60024204.0,0.875,0,0,9,15,0,0,0,0,1719314271413663.0,1719314331437867.0,0,0,0,0,8.329973022216173e-08,3.3319892088864683e-08,4.997983813329704e-08,3.6651881297751166e-07,1.999193525331881e-07,1.6659946044432346e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-43848,192.168.21.70,192.168.21.128,80,43848,45,22,23,101858836.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682559084540724.0,1682559186399560.0,0,0,0,0,2.2580269815767385e-07,1.0799259477106141e-07,1.1781010338661245e-07,3.94074795828e-05,2.94132558121e-05,9.9942237706e-06,4,4,0,15,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-40112,192.168.21.70,192.168.21.128,80,40112,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682652167451053.0,1682652167451053.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,124,63,61,110252866.0,0.9682539682539684,0,0,65,124,0,0,0,0,1683672941385279.0,1683673051638145.0,0,0,0,0,5.895538352717289e-07,2.9024188813377425e-07,2.993119471379547e-07,6.14042994583e-05,5.09374513674e-05,1.04668480908e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41542-80,192.168.21.225,192.168.21.70,41542,80,1682,943,739,119860629.0,0.7836691410392365,0,0,962,1682,0,0,0,0,1719313203203387.0,1719313323064016.0,0,0,0,0,8.02598825e-06,3.9879650556e-06,4.0380231944e-06,0.0006143385081017,0.0002632056936727,0.0003511328144289,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41464,192.168.21.70,192.168.21.225,80,41464,1655,701,954,119783074.0,1.3609129814550642,0,0,956,1655,0,0,0,0,1719314883050328.0,1719315002833402.0,0,0,0,0,7.9810942237e-06,3.9905471118e-06,3.9905471118e-06,0.0006107290250373,0.0003471775987315,0.0002635514263058,0,0,0,956,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-44630-80,192.168.21.225,192.168.21.70,44630,80,11,6,5,10825.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081934091699.0,1719081934102524.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-33420-80,192.168.21.225,192.168.21.70,33420,80,11,6,5,8436.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083599675448.0,1719083599683884.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-38812,192.168.21.70,192.168.21.128,80,38812,38,18,20,107521263.0,1.1111111111111112,0,0,20,38,0,0,0,0,1682604384466905.0,1682604491988168.0,0,0,0,0,1.8600971977049785e-07,9.300485988524895e-08,9.300485988524895e-08,2.59669568799e-05,2.25257770642e-05,3.4411798157e-06,3,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,48,24,24,111234959.0,1.0,0,0,25,48,0,0,0,0,1682544380817268.0,1682544492052227.0,0,0,0,0,2.247494872542723e-07,1.078797538820507e-07,1.1686973337222161e-07,4.18753244652e-05,3.20942267799e-05,9.7810976853e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36192-80,192.168.21.128,192.168.21.70,36192,80,128,65,63,105080195.0,0.9692307692307692,0,0,67,128,0,0,0,0,1683719933134965.0,1683720038215160.0,0,0,0,0,6.376082571982285e-07,3.1404585802300805e-07,3.2356239917522045e-07,6.45792482589e-05,5.35400605223e-05,1.10391877365e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-47670-80,192.168.21.128,192.168.21.70,47670,80,33,11,22,83745793.0,2.0,3,1,21,30,0,0,0,2,1682649455665809.0,1682649539411602.0,1,0,0,0,2.2687706832031558e-07,5.970449166324093e-08,1.671725766570746e-07,8.32280613785e-05,6.9018392362e-06,7.63262221422e-05,1,0,0,18,0,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
